Date,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT,XOM,CVX,Spread,Ratio,Log_XOM,Log_CVX
2021-07-15,58.95,101.3,12.24,77.17,66.8,28.73,20.69,27.23,19.96,-0.00979076,-0.00659224,-0.02261809,-0.01759727,-0.01293987,-0.02814187,-0.03607415,-0.02179527,-0.0271823,58.95,101.3,42.35,1.718405428,-0.00979076,-0.00659224
2021-07-14,59.53,101.97,12.52,78.54,67.67,29.55,21.45,27.83,20.51,-0.02242433,-0.01903894,-0.04681042,-0.03883377,-0.04054414,-0.03524301,-0.02940037,-0.07774592,-0.04201095,59.53,101.97,42.44,1.712917857,-0.02242433,-0.01903894
2021-07-13,60.88,103.93,13.12,81.65,70.47,30.61,22.09,30.08,21.39,-0.00475216,-0.00336199,-0.01587935,-0.00914362,-0.01702468,-0.01973216,-0.0148284,0.00299651,-0.0004674,60.88,103.93,43.05,1.707128778,-0.00475216,-0.00336199
2021-07-12,61.17,104.28,13.33,82.4,71.68,31.22,22.42,29.99,21.4,-0.00098039,0.00201584,0.00526515,-0.00363417,-0.00861236,0.00096138,0.00178571,-0.00830156,-0.01438206,61.17,104.28,43.11,1.704757234,-0.00098039,0.00201584
2021-07-09,61.23,104.07,13.26,82.7,72.3,31.19,22.38,30.24,21.71,0.01796209,0.01422582,0.0236562,0.02336641,0.02862148,0.02138772,0.03501153,0.01936621,0.01718974,61.23,104.07,42.84,1.699657031,0.01796209,0.01422582
2021-07-08,60.14,102.6,12.95,80.79,70.26,30.53,21.61,29.66,21.34,-0.00447948,-0.00321121,0.0015456,-0.02142983,-0.02875979,-0.00490117,-0.00046264,0.00608727,0.0377223,60.14,102.6,42.46,1.706019288,-0.00447948,-0.00321121
2021-07-07,60.41,102.93,12.93,82.54,72.31,30.68,21.62,29.48,20.55,-0.01576646,-0.0102456,-0.02142393,-0.02287662,-0.03251766,-0.01584512,-0.02782392,-0.03434243,-0.00630611,60.41,102.93,42.52,1.703856977,-0.01576646,-0.0102456
2021-07-06,61.37,103.99,13.21,84.45,74.7,31.17,22.23,30.51,20.68,-0.02890839,-0.01980451,-0.04731111,-0.04004016,-0.04412577,-0.0506675,-0.06740216,-0.0656441,-0.04398912,61.37,103.99,42.62,1.694476128,-0.02890839,-0.01980451
2021-07-02,63.17,106.07,13.85,87.9,78.07,32.79,23.78,32.58,21.61,-0.00142371,-0.00131901,-0.02284182,0.00925774,0.0033359,-0.00850294,-0.00084069,-0.00855751,-0.02422976,63.17,106.07,42.9,1.679119835,-0.00142371,-0.00131901
2021-07-01,63.26,106.21,14.17,87.09,77.81,33.07,23.8,32.86,22.14,0.00284946,0.01393718,0.03958775,0.01468999,-0.00346398,0.03257817,0.02898754,0.04959694,-0.00540542,63.26,106.21,42.95,1.67894404,0.00284946,0.01393718
2021-06-30,63.08,104.74,13.62,85.82,78.08,32.01,23.12,31.27,22.26,0.00731905,0.00940055,0.02152217,0.00830754,0.01496802,0.0040695,0.01965558,-0.00095893,0.05067874,63.08,104.74,41.66,1.660431198,0.00731905,0.00940055
2021-06-29,62.62,103.76,13.33,85.11,76.92,31.88,22.67,31.3,21.16,-0.00620873,-0.0022142,-0.00449103,-0.00363573,-0.0103467,-0.00438185,-0.00176289,0.00191877,-0.00987546,62.62,103.76,41.14,1.656978601,-0.00620873,-0.0022142
2021-06-28,63.01,103.99,13.39,85.42,77.72,32.02,22.71,31.24,21.37,-0.02584933,-0.03133391,-0.04953671,-0.05267375,-0.05470358,-0.04069706,-0.05274534,-0.05207724,-0.03041709,63.01,103.99,40.98,1.650372957,-0.02584933,-0.03133391
2021-06-25,64.66,107.3,14.07,90.04,82.09,33.35,23.94,32.91,22.03,0.00216752,0.00149226,0.01575964,0.00389474,0.00439507,0.0027023,0.00586512,0.03619885,0.02901424,64.66,107.3,42.64,1.659449428,0.00216752,0.00149226
2021-06-24,64.52,107.14,13.85,89.69,81.73,33.26,23.8,31.74,21.4,0.0040379,0.00815337,0.02116095,0.01607228,0.01082555,0.0114909,0.01225972,0.02488167,0.03470755,64.52,107.14,42.62,1.660570366,0.0040379,0.00815337
2021-06-23,64.26,106.27,13.56,88.26,80.85,32.88,23.51,30.96,20.67,0.00734092,-0.00122255,0.00665929,0.00329116,-0.00160662,-0.00424887,0.00085106,0.03116539,0.01560246,64.26,106.27,42.01,1.653750389,0.00734092,-0.00122255
2021-06-22,63.79,106.4,13.47,87.97,80.98,33.02,23.49,30.01,20.35,0.01899092,0.0032949,0.00222966,0.00707281,0.01242561,-0.00302389,0.00597781,0.0171404,-0.00294406,63.79,106.4,42.61,1.667973037,0.01899092,0.0032949
2021-06-21,62.59,106.05,13.44,87.35,79.98,33.12,23.35,29.5,20.41,0.03561642,0.02889047,0.06692231,0.03708447,0.05078014,0.05683877,0.06000918,0.05254296,0.05384949,62.59,106.05,43.46,1.694360121,0.03561642,0.02889047
2021-06-18,60.4,103.03,12.57,84.17,76.02,31.29,21.99,27.99,19.34,-0.02598398,-0.03846262,-0.02513879,-0.02915385,-0.03312075,-0.03701803,-0.03265779,-0.00818364,-0.05776147,60.4,103.03,42.63,1.705794702,-0.02598398,-0.03846262
2021-06-17,61.99,107.07,12.89,86.66,78.58,32.47,22.72,28.22,20.49,-0.03347128,-0.02399303,-0.05802004,-0.04600586,-0.03599489,-0.04721972,-0.05896625,-0.07900635,-0.0378307,61.99,107.07,45.08,1.727214067,-0.03347128,-0.02399303
2021-06-16,64.1,109.67,13.66,90.74,81.46,34.04,24.1,30.54,21.28,-0.00358172,-0.00572807,-0.0130911,-0.01487667,-0.01025901,-0.0043969,-0.00372748,0.04486859,-0.02643326,64.1,109.67,45.57,1.710920437,-0.00358172,-0.00572807
2021-06-15,64.33,110.3,13.84,92.1,82.3,34.19,24.19,29.2,21.85,0.0357633,0.02135052,0.03081682,0.00719192,0.0042618,0.00410317,0.02469261,0.03201387,-0.02486004,64.33,110.3,45.97,1.714596611,0.0357633,0.02135052
2021-06-14,62.07,107.97,13.42,91.44,81.95,34.05,23.6,28.28,22.4,-0.00160979,0.00055586,-0.00297619,0.00515324,0.0080863,-0.02437022,-0.01805634,-0.00176647,-0.02730244,62.07,107.97,45.9,1.739487675,-0.00160979,0.00055586
2021-06-11,62.17,107.91,13.46,90.97,81.29,34.89,24.03,28.33,23.02,-0.00928601,-0.00462279,-0.00074267,-0.00733808,-0.00796426,-0.00143205,0.00500627,0.0,0.02151565,62.17,107.91,45.74,1.735724626,-0.00928601,-0.00462279
2021-06-10,62.75,108.41,13.47,91.64,81.94,34.94,23.91,28.33,22.53,0.0015949,0.00582822,0.00819982,-0.0088001,0.00012205,-0.02319765,-0.01453212,-0.00070572,0.0057868,62.75,108.41,45.66,1.727649402,0.0015949,0.00582822
2021-06-09,62.65,107.78,13.36,92.45,81.93,35.76,24.26,28.35,22.4,0.00833472,-0.00877563,-0.01706906,-0.00118913,-0.01610302,-0.00390735,-0.00616398,-0.02919915,-0.00445435,62.65,107.78,45.13,1.720351157,0.00833472,-0.00877563
2021-06-08,62.13,108.73,13.59,92.56,83.26,35.9,24.41,29.19,22.5,0.01753576,0.00905402,-0.00660068,0.00162188,0.00686957,0.00195176,0.00451653,0.00102828,0.02977216,62.13,108.73,46.6,1.750040238,0.01753576,0.00905402
2021-06-07,61.05,107.75,13.68,92.41,82.69,35.83,24.3,29.16,21.84,-0.00653064,-0.00647551,-0.00873368,0.01011483,-0.00662933,-0.01633254,-0.01713628,0.00068611,0.01801851,61.05,107.75,46.7,1.764946765,-0.00653064,-0.00647551
2021-06-04,61.45,108.45,13.8,91.48,83.24,36.42,24.72,29.14,21.45,0.0044035,0.00796153,0.0,0.02512723,-0.00096061,-0.00274198,0.00080939,-0.00479289,0.00186654,61.45,108.45,47.0,1.764849471,0.0044035,0.00796153
2021-06-03,61.18,107.59,13.8,89.21,83.32,36.52,24.7,29.28,21.41,0.00393057,-0.00454399,-0.00650056,-0.00458537,-0.01276029,0.02945476,0.01427139,0.00170911,-0.01483569,61.18,107.59,46.41,1.758581236,0.00393057,-0.00454399
2021-06-02,60.94,108.08,13.89,89.62,84.39,35.46,24.35,29.23,21.73,0.00790778,0.01331925,0.00940332,0.03139602,0.02653695,0.0740212,0.04236322,0.02634468,-0.00183908,60.94,108.08,47.14,1.773547752,0.00790778,0.01331925
2021-06-01,60.46,106.65,13.76,86.85,82.18,32.93,23.34,28.47,21.77,0.03517993,0.02718282,0.12773427,0.03075007,0.02189779,0.04980799,0.03887801,0.09229401,0.04174111,60.46,106.65,46.19,1.763976183,0.03517993,0.02718282
2021-05-28,58.37,103.79,12.11,84.22,80.4,31.33,22.45,25.96,20.88,-0.00324981,0.00754356,0.00165289,-0.00225346,-0.00483902,-0.00031913,-0.00311319,-0.00422834,0.0057637,58.37,103.79,45.42,1.778139455,-0.00324981,0.00754356
2021-05-27,58.56,103.01,12.09,84.41,80.79,31.34,22.52,26.07,20.76,-0.00646811,-0.01071801,0.01584026,0.01239735,0.02126675,-0.00667835,0.01071439,0.03037617,-0.02238722,58.56,103.01,44.45,1.759050546,-0.00646811,-0.01071801
2021-05-26,58.94,104.12,11.9,83.37,79.09,31.55,22.28,25.29,21.23,0.01160423,0.00240396,0.02037422,0.00168067,0.02250447,0.00987426,0.01537796,0.02684994,0.0291538,58.94,104.12,45.18,1.766542246,0.01160423,0.00240396
2021-05-25,58.26,103.87,11.66,83.23,77.33,31.24,21.94,24.62,20.62,-0.02290759,-0.01651825,-0.02623934,-0.02702547,-0.01259333,-0.01461736,-0.0256482,-0.03276362,-0.03712944,58.26,103.87,45.61,1.782869894,-0.02290759,-0.01651825
2021-05-24,59.61,105.6,11.97,85.51,78.31,31.7,22.51,25.44,21.4,0.01164275,0.01411429,0.03139842,0.01437009,0.01427585,-0.0078555,0.00222371,0.0126584,-0.04477678,59.61,105.6,45.99,1.771514847,0.01164275,0.01411429
2021-05-21,58.92,104.12,11.6,84.29,77.2,31.95,22.46,25.12,22.38,0.0013587,0.00539293,0.00605276,-0.0095638,0.00272391,0.00564973,0.00356825,0.00679052,0.01667081,58.92,104.12,45.2,1.767141887,0.0013587,0.00539293
2021-05-20,58.84,103.56,11.53,85.1,76.99,31.77,22.38,24.95,22.01,-0.00237651,0.0034823,-0.00691446,-0.00737579,-0.00375965,-0.00721345,-0.00712381,-0.00479809,-0.01577675,58.84,103.56,44.72,1.760027192,-0.00237651,0.0034823
2021-05-19,58.98,103.2,11.61,85.73,77.28,32.0,22.54,25.07,22.36,-0.02428727,-0.02846691,-0.02718944,-0.01194286,-0.02932762,-0.03289062,-0.03273258,-0.03141208,-0.01597195,58.98,103.2,44.22,1.749745677,-0.02428727,-0.02846691
2021-05-18,60.43,106.18,11.93,86.76,79.58,33.07,23.29,25.87,22.72,-0.02870854,-0.04268126,-0.0264697,-0.0221142,-0.02531152,-0.02920351,-0.02082081,-0.01990115,-0.01788488,60.43,106.18,45.75,1.757074301,-0.02870854,-0.04268126
2021-05-17,62.19,110.81,12.25,88.7,81.62,34.05,23.78,26.39,23.13,0.02309797,0.01216648,0.03742641,0.01133799,0.00503594,0.03709669,0.03074538,0.0501173,0.07820695,62.19,110.81,48.62,1.781797717,0.02309797,0.01216648
2021-05-14,60.77,109.47,11.8,87.7,81.21,32.81,23.06,25.1,21.39,0.02448694,0.02581684,0.06386078,0.03894709,0.03393977,0.03252571,0.03037874,0.05697095,0.06021564,60.77,109.47,48.7,1.801382261,0.02448694,0.02581684
2021-05-13,59.3,106.68,11.07,84.35,78.5,31.76,22.37,23.71,20.14,-0.0124017,-0.00644711,-0.04158051,-0.01166847,-0.01855294,-0.01064839,-0.01155568,-0.05776744,-0.03560483,59.3,106.68,47.38,1.798988196,-0.0124017,-0.00644711
2021-05-12,60.04,107.37,11.54,85.34,79.97,32.1,22.63,25.12,20.87,-0.00911886,0.00625966,0.00434217,0.02024097,0.02892502,0.02651671,0.00088417,0.02376748,-0.00287082,60.04,107.37,47.33,1.788307795,-0.00911886,0.00625966
2021-05-11,60.59,106.7,11.49,83.63,77.69,31.26,22.61,24.53,20.93,-0.03231588,-0.02654246,-0.01382909,-0.02316615,-0.02478993,-0.01176671,-0.0057332,-0.08214154,-0.00095511,60.59,106.7,46.11,1.761016669,-0.03231588,-0.02654246
2021-05-10,62.58,109.57,11.65,85.59,79.64,31.63,22.74,26.63,20.95,0.00239981,-0.00409855,-0.02039153,-0.00524385,-0.01061647,-0.00818644,-0.00919245,-0.02813958,0.01248815,62.58,109.57,46.99,1.750878875,0.00239981,-0.00409855
2021-05-07,62.43,110.02,11.89,86.04,80.49,31.89,22.95,27.39,20.69,0.01419608,0.00913082,0.03335068,0.00501021,0.00037279,0.0370531,0.03457791,0.02738883,0.1167565,62.43,110.02,47.59,1.762293769,0.01419608,0.00913082
2021-05-06,61.55,109.02,11.5,85.61,80.46,30.73,22.17,26.65,18.41,0.00946791,0.00055051,-0.01724181,0.0072685,0.00498381,0.0127724,0.00769757,-0.01489785,-0.09179802,61.55,109.02,47.47,1.771242892,0.00946791,0.00055051
2021-05-05,60.97,108.96,11.7,84.99,80.06,30.34,22.0,27.05,20.18,0.02962933,0.02650455,0.03301777,0.02333161,0.02401835,0.06643,0.04842659,0.04498963,0.0134699,60.97,108.96,47.99,1.787108414,0.02962933,0.02650455
2021-05-04,59.19,106.11,11.32,83.03,78.16,28.39,20.96,25.86,19.91,0.00627068,0.00548102,0.01692691,-0.01090027,0.00012795,0.00600602,0.0144164,-0.01076933,0.00806863,59.19,106.11,46.92,1.79270147,0.00627068,0.00548102
2021-05-03,58.82,105.53,11.13,83.94,78.15,28.22,20.66,26.14,19.75,0.02722898,0.0235869,-0.01161246,0.03676483,0.05510565,0.04234394,0.0547128,0.03029358,0.03346516,58.82,105.53,46.71,1.794117647,0.02722898,0.0235869
2021-04-30,57.24,103.07,11.26,80.91,73.96,27.05,19.56,25.36,19.1,-0.02926702,-0.03648545,-0.04089304,-0.00259211,-0.0120953,-0.02806818,-0.04008553,-0.02261305,-0.01196996,57.24,103.07,45.83,1.800663871,-0.02926702,-0.03648545
2021-04-29,58.94,106.9,11.73,81.12,74.86,27.82,20.36,25.94,19.33,0.01418221,0.01584042,-0.00170358,0.01265369,0.0099343,0.01667309,0.0108643,-0.00614914,-0.01080535,58.94,106.9,47.96,1.813708856,0.01418221,0.01584042
2021-04-28,58.11,105.22,11.75,80.1,74.12,27.36,20.14,26.1,19.54,0.02969132,0.02424128,0.0623282,0.0252858,0.03152241,0.04408633,0.04156706,0.03946595,0.04715384,58.11,105.22,47.11,1.810703838,0.02969132,0.02424128
2021-04-27,56.41,102.7,11.04,78.1,71.82,26.18,19.32,25.09,18.64,0.01302543,0.01155629,0.02383248,0.02069932,0.01826663,-0.00723124,-0.00567743,0.00760156,0.01731645,56.41,102.7,46.29,1.820599185,0.01302543,0.01155629
2021-04-26,55.68,101.52,10.78,76.5,70.52,26.37,19.43,24.9,18.32,0.00197753,-0.00029546,0.0102565,0.00013073,0.00483299,0.02534698,0.01922637,0.0100909,0.03329941,55.68,101.52,45.84,1.823275862,0.00197753,-0.00029546
2021-04-23,55.57,101.55,10.67,76.49,70.18,25.71,19.06,24.65,17.72,0.00541322,0.00592594,0.03238378,0.02033879,0.02452164,0.01805387,-0.00835951,0.02256506,-0.00056417,55.57,101.55,45.98,1.82742487,0.00541322,0.00592594
2021-04-22,55.27,100.95,10.33,74.95,68.48,25.25,19.22,24.1,17.73,-0.01312142,-0.01747884,-0.0105923,-0.0272439,-0.02623007,-0.01883147,0.00626307,-0.01441838,0.019938,55.27,100.95,45.68,1.826488149,-0.01312142,-0.01747884
2021-04-21,56.0,102.73,10.44,77.02,70.3,25.73,19.1,24.45,17.38,0.01275963,0.01372167,0.03211955,0.02099264,0.02331376,0.01883147,-0.03649853,0.05247794,0.0,56.0,102.73,46.73,1.834464286,0.01275963,0.01372167
2021-04-20,55.29,101.33,10.11,75.42,68.68,25.25,19.81,23.2,17.38,-0.02129453,-0.01886756,-0.05015516,-0.03286681,-0.03110693,-0.04945001,-0.04249651,-0.05615216,-0.00802297,55.29,101.33,46.04,1.832700307,-0.02129453,-0.01886756
2021-04-19,56.48,103.26,10.63,77.94,70.85,26.53,20.67,24.54,17.52,-0.0031819,0.00290952,0.00945187,-0.00957678,-0.0230216,0.00908753,-0.00096712,0.00654132,-0.00171086,56.48,103.26,46.78,1.82825779,-0.0031819,0.00290952
2021-04-16,56.66,102.96,10.53,78.69,72.5,26.29,20.69,24.38,17.55,-0.00563183,-0.0044578,-0.02901467,-0.0041849,0.01542876,-0.01397568,-0.01867423,-0.01949696,-0.00681434,56.66,102.96,46.3,1.817154959,-0.00563183,-0.0044578
2021-04-15,56.98,103.42,10.84,79.02,71.39,26.66,21.08,24.86,17.67,-0.00594927,-0.00818532,-0.02280081,-0.00467143,-0.01238966,-0.02408862,-0.02714252,-0.02737723,0.00283367,56.98,103.42,46.44,1.815022815,-0.00594927,-0.00818532
2021-04-14,57.32,104.27,11.09,79.39,72.28,27.31,21.66,25.55,17.62,0.02848994,0.0196607,0.03020825,0.02254729,0.0280602,0.04761912,0.04630019,0.05057257,0.04349772,57.32,104.27,46.95,1.819085834,0.02848994,0.0196607
2021-04-13,55.71,102.24,10.76,77.62,70.28,26.04,20.68,24.29,16.87,0.00377664,0.00450937,-0.00092894,0.0,-0.00028454,-0.01901921,-0.01630732,0.00247321,0.00415801,55.71,102.24,46.53,1.835218094,0.00377664,0.00450937
2021-04-12,55.5,101.78,10.77,77.62,70.3,26.54,21.02,24.23,16.8,-0.00664454,-0.01113837,-0.01291531,-0.0180024,-0.01117488,-0.00825521,-0.00237586,-0.01474832,-0.02294893,55.5,101.78,46.28,1.833873874,-0.00664454,-0.01113837
2021-04-09,55.87,102.92,10.91,79.03,71.09,26.76,21.07,24.59,17.19,-0.00232413,-0.00097116,0.00091701,0.00774853,-0.02486757,-0.01114839,-0.01320151,-0.00567723,-0.03036613,55.87,102.92,47.05,1.842133524,-0.00232413,-0.00097116
2021-04-08,56.0,103.02,10.9,78.42,72.88,27.06,21.35,24.73,17.72,-0.0104806,-0.01129301,-0.00366301,-0.01994764,-0.02077609,-0.01065991,-0.00327333,-0.02278731,-0.0190056,56.0,103.02,47.02,1.839642857,-0.0104806,-0.01129301
2021-04-07,56.59,104.19,10.94,80.0,74.41,27.35,21.42,25.3,18.06,0.00442753,0.00587189,-0.01811644,-0.01056895,0.00309577,-0.00328527,0.00749769,-0.00197433,-0.02136482,56.59,104.19,47.6,1.84113801,0.00442753,0.00587189
2021-04-06,56.34,103.58,11.14,80.85,74.18,27.44,21.26,25.35,18.45,-0.00283588,-0.0089385,-0.00447829,-0.0148551,-0.005914,-0.00400073,-0.00281823,0.00157916,0.01915243,56.34,103.58,47.24,1.838480653,-0.00283588,-0.0089385
2021-04-05,56.5,104.51,11.19,82.06,74.62,27.55,21.32,25.31,18.1,-0.01562943,-0.01179506,-0.05223119,-0.01331578,-0.00907157,-0.01976704,-0.02775386,-0.07861325,-0.04641956,56.5,104.51,48.01,1.849734513,-0.01562943,-0.01179506
2021-04-01,57.39,105.75,11.79,83.16,75.3,28.1,21.92,27.38,18.96,0.02755871,0.00911947,0.09887888,0.01967277,0.05038506,0.03292032,0.02120872,0.02815001,0.02024576,57.39,105.75,48.36,1.842655515,0.02755871,0.00911947
2021-03-31,55.83,104.79,10.68,81.54,71.6,27.19,21.46,26.62,18.58,-0.01528647,-0.01082015,-0.0277026,-0.00939891,-0.00251081,-0.00110274,-0.0018622,-0.02632219,0.01901714,55.83,104.79,48.96,1.876947877,-0.01528647,-0.01082015
2021-03-30,56.69,105.93,10.98,82.31,71.78,27.22,21.5,27.33,18.23,-0.01244647,-0.00930239,0.00731265,-0.00266926,-0.0011139,-0.01748042,0.01216674,0.01214813,-0.05548089,56.69,105.93,49.24,1.868583524,-0.01244647,-0.00930239
2021-03-29,57.4,106.92,10.9,82.53,71.86,27.7,21.24,27.0,19.27,-0.00538617,-0.00522389,-0.01728101,-0.02133862,-0.01724537,-0.02178269,-0.02556495,-0.02775927,-0.02257664,57.4,106.92,49.52,1.86271777,-0.00538617,-0.00522389
2021-03-26,57.71,107.48,11.09,84.31,73.11,28.31,21.79,27.76,19.71,0.02686965,0.02267799,0.05181548,0.02242973,0.00948265,0.03267209,0.02744997,0.03893257,0.05850232,57.71,107.48,49.77,1.862415526,0.02686965,0.02267799
2021-03-25,56.18,105.07,10.53,82.44,72.42,27.4,21.2,26.7,18.59,-0.00284394,0.00352768,0.00858374,0.00498572,0.00887662,-0.00072966,-0.00470589,-0.01339306,0.05813981,56.18,105.07,48.89,1.870238519,-0.00284394,0.00352768
2021-03-24,56.34,104.7,10.44,82.03,71.78,27.42,21.3,27.06,17.54,0.02007956,0.02642047,0.02620237,0.03789038,0.02396844,0.02773334,0.02327343,0.01752142,-0.02254887,56.34,104.7,48.36,1.858359957,0.02007956,0.02642047
2021-03-23,55.22,101.97,10.17,78.98,70.08,26.67,20.81,26.59,17.94,-0.01241805,-0.00557431,-0.06287785,-0.02005582,-0.03091002,-0.03608639,-0.03447803,-0.0321952,-0.02911494,55.22,101.97,46.75,1.846613546,-0.01241805,-0.00557431
2021-03-22,55.91,102.54,10.83,80.58,72.28,27.65,21.54,27.46,18.47,-0.01032038,-0.00815855,-0.01739174,-0.02063448,-0.01945533,0.02193872,-0.01153948,-0.02303918,0.0,55.91,102.54,46.63,1.834018959,-0.01032038,-0.00815855
2021-03-19,56.49,103.38,11.02,82.26,73.7,27.05,21.79,28.1,18.47,-0.00564874,-0.00713256,0.03133897,0.01087831,0.0,-0.00736652,-0.01728887,0.05410676,0.04824889,56.49,103.38,46.89,1.830058417,-0.00564874,-0.00713256
2021-03-18,56.81,104.12,10.68,81.37,73.7,27.25,22.17,26.62,17.6,-0.04407668,-0.03686489,-0.08779135,-0.04904178,-0.07121564,-0.03816158,-0.05185696,-0.08701138,-0.06861401,56.81,104.12,47.31,1.83277592,-0.04407668,-0.03686489
2021-03-17,59.37,108.03,11.66,85.46,79.14,28.31,23.35,29.04,18.85,0.00438893,0.00361664,0.01730147,0.00622104,-0.00227187,0.00887002,0.02077098,0.03041661,0.0112031,59.37,108.03,48.66,1.819605862,0.00438893,0.00361664
2021-03-16,59.11,107.64,11.46,84.93,79.32,28.06,22.87,28.17,18.64,-0.02142341,-0.02395819,-0.05020195,-0.03368959,-0.03115362,-0.03708015,-0.04697704,-0.03932993,-0.00214362,59.11,107.64,48.53,1.821011673,-0.02142341,-0.02395819
2021-03-15,60.39,110.25,12.05,87.84,81.83,29.12,23.97,29.3,18.68,-0.02582687,-0.01181205,-0.01237129,-0.00929185,-0.0071842,0.00378463,-0.00208377,-0.0443924,-0.00374032,60.39,110.25,49.86,1.825633383,-0.02582687,-0.01181205
2021-03-12,61.97,111.56,12.2,88.66,82.42,29.01,24.02,30.63,18.75,0.01070744,0.00332211,-0.02509237,0.01054491,-0.00072771,-0.01335408,0.00752197,-0.01136191,-0.03613905,61.97,111.56,49.59,1.800225916,0.01070744,0.00332211
2021-03-11,61.31,111.19,12.51,87.73,82.48,29.4,23.84,30.98,19.44,-0.00747485,-0.00161754,0.02345437,-0.00806044,0.01354919,-0.01853465,-0.01250537,0.05370863,0.03507295,61.31,111.19,49.88,1.81357038,-0.00747485,-0.00161754
2021-03-10,61.77,111.37,12.22,88.44,81.37,29.95,24.14,29.36,18.77,0.0302406,0.01693344,0.0181673,0.03497826,0.06067071,0.02023678,0.02814721,0.02447976,0.05756591,61.77,111.37,49.6,1.802978792,0.0302406,0.01693344
2021-03-09,59.93,109.5,12.0,85.4,76.58,29.35,23.47,28.65,17.72,-0.01556323,-0.0022805,-0.03117562,-0.03531741,-0.0506663,-0.01219114,-0.03721943,-0.03834773,0.01994936,59.93,109.5,49.57,1.827131654,-0.01556323,-0.0022805
2021-03-08,60.87,109.75,12.38,88.47,80.56,29.71,24.36,29.77,17.37,-0.00098522,0.00685717,-0.04732744,0.01274047,0.01917472,0.02177697,0.0215776,-0.047878,-0.03451545,60.87,109.75,48.88,1.803022836,-0.00098522,0.00685717
2021-03-05,60.93,109.0,12.98,87.35,79.03,29.07,23.84,31.23,17.98,0.03711559,0.04216081,0.04894426,0.03423716,0.03423758,0.01699954,0.07669262,0.04352069,-0.01818733,60.93,109.0,48.07,1.788938126,0.03711559,0.04216081
2021-03-04,58.71,104.5,12.36,84.41,76.37,28.58,22.08,29.9,18.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.71,104.5,45.79,1.779935275,0.0,0.0
